,label,eeg_act-0_feat-Px_band-Delta_ch-21,eeg_act-0_feat-Px_band-Delta_ch-27,eeg_act-0_feat-Px_band-Delta_ch-30,eeg_act-0_feat-Px_band-Theta_ch-21,eeg_act-0_feat-Px_band-Theta_ch-30,eeg_act-0_feat-Px_band-Alpha_ch-21,eeg_act-0_feat-Px_band-Alpha_ch-27,eeg_act-0_feat-Px_band-Alpha_ch-31,eeg_act-0_feat-Px_band-Beta_ch-21,eeg_act-0_feat-Px_band-Beta_ch-30,eeg_act-0_feat-Px_band-Beta_ch-31,eeg_act-0_feat-Px_band-Gamma1_ch-18,eeg_act-0_feat-Px_band-Gamma1_ch-21,eeg_act-0_feat-Px_band-Gamma1_ch-27,eeg_act-0_feat-Px_band-Gamma1_ch-30,eeg_act-0_feat-Px_band-Gamma2_ch-1,eeg_act-0_feat-Px_band-Gamma2_ch-3,eeg_act-0_feat-Px_band-Gamma2_ch-4,eeg_act-0_feat-Px_band-Gamma2_ch-9,eeg_act-0_feat-Px_band-Gamma2_ch-13,eeg_act-0_feat-Px_band-Gamma2_ch-18,eeg_act-0_feat-Px_band-Gamma2_ch-21,eeg_act-0_feat-Px_band-Gamma2_ch-22,eeg_act-0_feat-Px_band-Gamma2_ch-26,eeg_act-0_feat-Px_band-Gamma2_ch-27,eeg_act-1_feat-Px_band-Gamma2_ch-3,eeg_act-1_feat-Px_band-Gamma2_ch-18,eeg_act-1_feat-Px_band-Gamma2_ch-27,eeg_act-1_feat-Px_band-Gamma2_ch-30,eeg_act-2_feat-Px_band-Gamma2_ch-5,eeg_act-3_feat-Px_band-Alpha_ch-30,eeg_act-3_feat-Px_band-Gamma1_ch-27,eeg_act-3_feat-Px_band-Gamma2_ch-23,eeg_act-4_feat-Px_band-Gamma2_ch-9,eeg_act-5_feat-Px_band-Delta_ch-0,eeg_act-5_feat-Px_band-Delta_ch-2,eeg_act-5_feat-Px_band-Theta_ch-2,eeg_act-5_feat-Px_band-Theta_ch-5,eeg_act-5_feat-Px_band-Alpha_ch-2,eeg_act-5_feat-Px_band-Alpha_ch-5,eeg_act-5_feat-Px_band-Beta_ch-0,eeg_act-5_feat-Px_band-Beta_ch-2,eeg_act-5_feat-Px_band-Gamma2_ch-5,eeg_act-5_feat-Px_band-Gamma2_ch-16,eeg_act-5_feat-Px_band-Gamma2_ch-18,fnirs_act-0_Hb_feat-Px_band-vlfo_ch-5,fnirs_act-0_Hb_feat-Px_band-lfo_ch-0,fnirs_act-0_Hb_feat-Px_band-lfo_ch-5,fnirs_act-0_Hb_feat-Px_band-heartbeat_ch-0,fnirs_act-0_Hb_feat-Px_band-heartbeat_ch-1,fnirs_act-0_HbO_feat-Px_band-respi_ch-1,fnirs_act-0_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-0_THb_feat-Px_band-vlfo_ch-4,fnirs_act-0_THb_feat-Px_band-heartbeat_ch-0,fnirs_act-1_HbO_feat-Px_band-respi_ch-3,fnirs_act-1_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-1_THb_feat-Px_band-respi_ch-3,fnirs_act-2_Hb_feat-Px_band-heartbeat_ch-1,fnirs_act-2_HbO_feat-Px_band-respi_ch-0,fnirs_act-2_HbO_feat-Px_band-respi_ch-2,fnirs_act-2_HbO_feat-Px_band-respi_ch-3,fnirs_act-2_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-2_HbO_feat-Px_band-heartbeat_ch-1,fnirs_act-2_THb_feat-Px_band-respi_ch-3,fnirs_act-3_Hb_feat-Px_band-lfo_ch-1,fnirs_act-3_Hb_feat-Px_band-lfo_ch-2,fnirs_act-3_Hb_feat-Px_band-respi_ch-1,fnirs_act-3_Hb_feat-Px_band-respi_ch-2,fnirs_act-3_Hb_feat-Px_band-heartbeat_ch-2,fnirs_act-3_HbO_feat-Px_band-lfo_ch-1,fnirs_act-3_HbO_feat-Px_band-lfo_ch-2,fnirs_act-3_HbO_feat-Px_band-respi_ch-2,fnirs_act-3_THb_feat-Px_band-lfo_ch-2,fnirs_act-3_THb_feat-Px_band-respi_ch-2,fnirs_act-4_Hb_feat-Px_band-respi_ch-2,fnirs_act-4_Hb_feat-Px_band-heartbeat_ch-0,fnirs_act-4_Hb_feat-Px_band-heartbeat_ch-4,fnirs_act-4_HbO_feat-Px_band-lfo_ch-4,fnirs_act-4_HbO_feat-Px_band-respi_ch-0,fnirs_act-4_HbO_feat-Px_band-respi_ch-1,fnirs_act-4_HbO_feat-Px_band-respi_ch-4,fnirs_act-4_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-4_THb_feat-Px_band-lfo_ch-2,fnirs_act-4_THb_feat-Px_band-respi_ch-2,fnirs_act-4_THb_feat-Px_band-respi_ch-4,fnirs_act-5_Hb_feat-Px_band-lfo_ch-1,fnirs_act-5_Hb_feat-Px_band-respi_ch-1,fnirs_act-5_Hb_feat-Px_band-respi_ch-4,fnirs_act-5_Hb_feat-Px_band-heartbeat_ch-4,fnirs_act-5_HbO_feat-Px_band-heartbeat_ch-0
74,1,5486717.012380086,6100614.533723496,532614580.4472394,1509804.365316051,146451753.33957672,580616.673212581,645634.5236681997,557029.5414352474,65122.89267797666,6304312.113347731,62449.33127330531,26874.38049324794,12198.836520990444,13563.761309354097,1182933.1924855006,200.75097319614025,423.95215335553337,322.5787260994325,676.7405067777485,448.28453525250495,1412.7503401185652,765.2371369104814,1795.446578016259,2005.7155405875703,1143.4178057714826,732.1041564488123,1198.6978432875017,867.512891283808,24657.955109678256,888.8142548797567,723020739.2746193,405330.0118852664,867.8613293704313,842.4324370559145,202573873.7970372,191988430.7225666,53087075.48738138,60774995.84237652,20322646.575917117,23214139.90020743,2396478.585396517,2271219.163580955,821.733498919465,859.4753187768955,1090.0019080269722,1.3591082544447075,8.235512267910943e-06,2.5993591693081805e-05,4.487806111854671e-06,4.810423593051086e-05,1.6922037275397228e-05,1.918662424601929e-05,1.8061239332111296,1.1537462546124805e-05,1.1019770391562158e-06,2.4689024372586585e-06,2.555508198987186e-06,4.786541155925546e-05,4.96193103047929e-06,0.0001177872928109,9.796925175681024e-07,2.0452880763178145e-06,2.837310667184161e-05,4.974255491082838e-07,2.08637102998293e-06,4.502904035242438e-06,9.445385433743122e-05,0.0001978395676814,2.879478095481668e-05,5.882248543026239e-07,8.774379771190792e-07,3.931996202304215e-05,8.25251341634699e-06,0.0003646194245245,0.0002821061695491,2.7723194151987084e-06,1.1851467612276415e-05,1.3444716285393071e-06,2.364962895423418e-06,3.740561964279582e-05,6.313735559603253e-05,2.944394504056232e-06,1.176082832513877e-05,0.0005271315014836,0.0002606654923398,6.607223104270493e-06,0.0002845099391029,0.0001027328067582,6.677319486616935e-06,2.1522306661349014e-06
75,1,11016524.535920674,1682305.0767427336,560905657.3200651,3031064.1582883024,153502193.25232768,1166227.2633348282,175668.07006407014,799717.21893224,130356.15190109,6637285.889052889,89423.40796813263,23444.67769457629,24458.372974263617,3728.205874557488,1245219.485096736,95.8401064550072,87.11413327271863,126.99501608895945,246.8727398742296,104.51082778896868,347.10791531365373,144.48641096979495,204.57196683115072,154.88429071798018,780.8513182111101,419.9017625924556,761.1993460306994,713.007592091721,21887.549686448976,646.0306237346714,707631217.7685891,281427.9133372104,999.8373214433442,515.3188430754975,162626023.83924606,150036994.97358108,41558317.34676155,37532594.89925303,15889736.380260931,14349116.164899956,1926016.851843454,1775848.626133907,598.6767616709352,582.9543005655217,713.771655051604,0.0007546593763528,3.966578193901347e-05,0.000241208965575,5.179148570581768e-06,3.913955573750527e-05,0.0001070333779983,2.0157906407869327e-05,0.2116325137785748,1.1352803896722066e-05,1.0929446803208135e-06,1.948347510540572e-06,6.750197117227469e-07,1.1278436932148553e-05,1.1221808013382691e-06,3.566704188236416e-05,9.124981655684652e-07,2.478494151560029e-06,2.700241344750615e-05,9.052854101328492e-07,1.4723042845635098e-06,1.1657798163812334e-06,7.697191938370149e-05,6.557006142127975e-05,1.0503368425648904e-05,9.210681277264588e-07,5.948017764544554e-07,4.372901446682411e-05,2.6811495957326654e-06,0.0001807721022716,3.905326767207863e-05,9.875141202863334e-07,8.439696370415808e-06,3.599267932407876e-07,4.366988251389458e-07,3.088741124295345e-05,3.221822344719644e-05,2.3117523669120345e-06,2.253825296224913e-06,0.0001421605875857,7.370619422666112e-05,2.039637324139303e-07,1.404758854174525e-05,5.83210859183256e-05,2.4256327718266508e-05,1.977864408880661e-06
76,1,9408455.82226139,11284823.785990294,519510796.80572987,2591922.767540845,143617505.8192282,996050.2843574316,1194578.9777859077,1332992.3467622504,111310.4391580038,6150199.68783704,148958.97828409664,20317.332743414427,20889.22990604237,25050.06895477712,1153858.0964923508,36.60953460819301,44.71625675677495,43.98349186027181,48.94184665541557,49.66376386458237,50.078889663275234,42.51170889776436,64.72970915168568,57.06746794600418,76.3799263267462,492.2737127201802,413.1850116521704,419.7827351021056,21961.128798531077,553.0065470954655,714201036.1983796,308668.7508476464,461.0048653187752,553.6664962513864,109451262.2000395,158284644.15778908,43630225.41626657,50053147.97022004,16750594.13520858,19197304.676874653,1295796.8375277803,1872211.0534243577,621.4552763416609,501.7139291428111,553.0781244129685,0.2197345307481359,3.312489793094876e-06,8.668247016575923e-05,8.116925971217102e-06,3.162648096112717e-05,2.2046549259432e-05,1.7744193104259205e-05,2.262794440814728,8.180618985925253e-06,1.1358016625263154e-06,2.4950075652281776e-06,8.009893760210391e-07,2.1575984761907943e-05,1.5874912570852428e-06,3.3151791053766804e-05,6.311473865121859e-07,2.719997695441218e-06,2.405989215586507e-05,8.736399706905169e-07,8.262582703998674e-07,8.564042473846225e-07,4.026695333441276e-05,6.962886041724593e-05,1.814329913407486e-05,1.7776037599732128e-06,3.928298953335952e-06,0.0001746642148698,4.604843158422113e-06,0.0002558676746543,1.934248576828949e-05,1.1805620788758997e-06,5.039900094592244e-06,1.2981614925451616e-06,1.243090293885443e-06,4.750185649586563e-05,6.055053663296762e-05,2.579346618976124e-06,2.237303736509546e-06,0.0001045150650755,0.000100134783507,1.5988758612028854e-06,6.546832757524023e-05,0.0002613848794525,4.422492420705417e-05,1.841450441493136e-06
77,1,12501720.187563345,11266881.248532323,519365516.5556721,3461448.941334681,143304873.1857777,1323855.243567889,1192763.067183852,1072252.0616766356,147926.1579909817,6146754.515160696,119853.31756352424,25070.06276468216,27752.149623883088,25013.64018113879,1152714.433145451,64.07367320201557,65.29266932651568,60.34568792049656,79.96163297235452,518.3630962917146,459.1992957059458,305.2880042894728,776.071606794655,386.5079557698283,819.9353358211289,481.4136681675604,832.8485225216001,1062.382975163498,22837.14394886645,552.479865993485,710987824.2418985,309088.89858244994,844.290014160489,465.11652378708106,193994336.74093056,154690225.33593768,42778558.2429125,40633312.28244995,16377099.866429636,15549704.88753509,2295577.146439871,1830517.6337633624,561.4371469911509,554.1164479770897,786.7301839140205,0.1946685737498839,7.489016052382081e-06,5.671970158996192e-05,8.269749555337938e-06,3.681450431383831e-05,4.649599321484291e-05,1.6034988716810893e-05,0.0366095296135131,1.9420531855968125e-05,1.1322573160136918e-06,2.0303890647596448e-06,1.2283737406418837e-06,5.5777478770401925e-06,8.158690855520169e-07,2.934918444429634e-05,1.3942392904623198e-06,3.1665748850721182e-06,2.022554528848384e-05,2.625149433701248e-06,1.8085762584168408e-06,7.458301166380824e-07,8.139308459263289e-05,3.343091163746496e-05,9.88486055254711e-06,3.4677929897758296e-06,1.7188265469907563e-06,7.51002109869453e-05,3.1941273948099466e-07,1.6216897755096922e-05,6.491552112394599e-06,7.134124106443626e-07,5.812748571659908e-06,4.154251361761386e-07,7.375050856033088e-07,2.2203463283268435e-05,1.7832934936000517e-05,1.975968012986575e-06,2.068031425306012e-07,1.0273775174662322e-05,5.826687943208903e-06,1.259420421187501e-07,5.5457347919905294e-06,4.3288677673410365e-06,5.611033757951171e-06,2.5111513260669487e-06
78,1,10887994.778073844,9720595.94124017,513919838.1631242,3003203.2296692007,142168977.43408045,1152718.4717401648,1028965.8219992412,1460784.3823916095,128926.99448300288,6049637.54331214,163304.58926417862,23036.31040382325,24173.167862501465,21607.834262081116,1135404.695234076,59.63682459268581,40.28973894937612,56.64646261002319,44.97242254333277,275.91651775980205,384.6164686776612,52.63980149690324,576.7532024439532,204.65702644340703,435.2192376136071,501.3508764637321,749.2650821894093,797.4609086329706,21988.003582515037,660.1155497348238,705747146.8303951,317293.206301387,996.1063888838622,538.0895769631144,182977785.4942808,185107422.37934303,51103117.85184913,53740511.75109106,19597977.4291361,20536895.73052257,2164968.5906884726,2190471.963660483,648.4061138325944,564.9110411111265,627.1345320431303,2.62928538449916,3.198222836902252e-05,0.0005175807144285,7.647342440919084e-06,4.906255981257725e-05,2.606622029535106e-05,1.6768337829504672e-05,50.64490997444643,1.7151960311291972e-05,8.832577861893415e-07,2.852461990589294e-06,9.934791051315796e-07,8.764353242508975e-06,1.3466395593537904e-06,3.451877435290546e-05,7.676524046650477e-07,2.5903007717575007e-06,1.5597751285015197e-05,1.3317501382177424e-06,2.18308295043706e-07,4.0554021474462243e-07,1.1165544938473456e-05,1.905542468641804e-05,1.2963426706456718e-05,2.002384352649766e-06,2.869907999169632e-06,0.0001353458838473,4.556477851775142e-06,0.0002170081575736,2.773111359551737e-05,1.463826162590444e-06,2.2191569547996945e-05,1.0351147199064705e-06,8.063793618806346e-07,8.191416615808932e-06,5.869704088440889e-05,2.758509066352496e-06,2.1188789263179776e-06,0.000116195439144,0.0001632619314042,5.898278846567928e-07,3.0267997941617363e-05,3.936609173035968e-05,2.434726510346525e-05,1.9629519485129037e-06
79,1,12871646.107279263,7058851.622504523,519576498.505976,3561085.515741597,143684997.94660035,1362712.6194722792,747073.9488291896,1347873.397999152,152330.78014144077,6150888.528233809,150663.01932079834,28869.703701413637,28569.9858732722,15665.191521328006,1153978.6355623594,46.81165888092336,40.31912956934049,72.73563871933942,94.74993830968242,103.2700818738715,64.95860292056726,56.0074276234708,1530.7278070631608,1774.2626242816357,1150.905162807318,463.0651266842548,560.8319554913454,1765.0648511760653,24276.121081528432,788.5337618379963,712430330.8273224,380049.0024344837,1463.7839447973213,672.8075352898052,155978307.87976888,216221838.9279466,60069288.05110935,51055456.81011059,22895041.912884448,19445883.005250026,1845889.4588357715,2558870.8495067344,972.343396216982,1080.6119374984205,622.4271081689245,0.0358978241638913,4.781659547566469e-06,6.884796016939899e-05,6.933296282693522e-06,3.437809980533903e-05,1.0751091781504464e-05,2.5559754830126105e-05,0.0478251346970146,9.973080893401316e-06,1.7778912425073568e-06,1.7990577970977565e-06,1.055659363303783e-06,4.096693632811245e-06,1.2108852484567928e-06,1.8604534182443247e-05,7.33790636016369e-07,2.550238163465352e-06,1.4396405065444385e-05,5.246755919160726e-07,8.077925513533299e-08,1.254747222745563e-07,4.341088489828863e-06,6.847460180891805e-06,2.4526519714663947e-06,4.4920437249809773e-07,3.462387560980918e-07,1.502327471014747e-05,2.1411414572108402e-07,9.444668938220949e-06,1.972796728969071e-05,8.067900521974693e-07,4.78856017492946e-06,2.1434602992136698e-07,1.427507596527108e-06,1.248461764761399e-05,1.0986224857999395e-05,2.656632115362352e-06,5.924955716003621e-07,2.9291095144186357e-05,5.528955810649963e-05,1.164531709835406e-06,4.972757579475335e-05,0.0002231535289724,3.233190313254658e-05,3.205833831249612e-06
80,1,11057959.745624453,512139274.1525512,566522802.2884638,3065613.038453474,156918318.35641292,1170783.7242629922,54223925.61013536,1240087.10486162,130828.9787010808,6699983.000088767,138592.3147216775,18010.46268622423,24554.22256662604,1136995.8462979689,1258108.6099795457,74.1667121332851,58.25351641746879,156.11316344103307,90.30247872463052,136.50585935358637,102.32895037590932,79.21563179391441,153.6596571248146,53.271008689186026,1757.569754732766,616.9392494719857,559.2113350486077,21121.998309223403,24805.75929046444,446.8307122049295,739456924.3403192,15459374.971124528,718.2256577212979,637.5961646810081,160152797.15458,157273560.2603648,43551329.81962751,37639598.71028297,16654841.158755422,14377727.546725726,1895756.2933053828,1861526.4165143415,545.2947781058489,687.9530107474942,942.1896482076182,0.2907781831474143,4.465561613487949e-06,9.605978508865656e-05,4.921093388650601e-06,2.580674283090916e-05,2.421732743984057e-05,1.0925192119672996e-05,1.57482365461179,5.926786018389655e-06,7.589088854829063e-06,2.6690387029222166e-06,1.2076294187264772e-05,9.581550547741676e-05,2.5404933557393507e-06,2.9622327727573397e-05,1.4137279012203351e-05,2.2424679248386137e-06,1.8112073913704027e-05,7.578332741770366e-06,1.5952405271665306e-06,5.570028054666716e-06,7.258074489581189e-05,0.0002416536171763,3.4783040582913944e-05,1.0479541130825545e-07,3.4468457815725614e-07,1.7453997844858472e-05,3.485358345463984e-06,0.0001510815386716,0.00088219175755,8.34651985776069e-07,0.0003222215350163,2.961122412853316e-07,2.109234347469313e-06,7.068933923539973e-05,1.457571406491602e-05,2.1426779381548e-06,1.5011176250089463e-05,0.0006699864188684,0.0022061744501247,1.1357266163765503e-05,0.0005593042682605,0.0006309674572103,9.38393282702688e-05,1.713909242090939e-06
81,1,4436806.073205528,11249326.332169125,516833869.0469713,1224160.1287831792,141804306.61684397,469776.6166414538,1191803.6593732352,424930.3092431408,52527.62934159035,6117173.654804979,47527.80658902064,1865.3333982155552,9868.462213538523,25006.666246351226,1147368.6827412576,108.275617974122,109.9733443761708,115.95678747312856,161.09348598286027,158.05714094912432,844.6111220942964,331.18572852344465,671.0570639966109,437.4760003161821,513.9934224430684,415.2527209653661,782.4148805033487,822.4019839463971,21873.86041207336,684.8738547443179,704773810.1819607,334269.5053757412,873.2226478133176,661.0867644516932,113092091.96889985,133219753.15602666,36887264.96961918,50308072.23618897,14104201.749512965,19299894.116765503,1338141.6099503457,1576463.1311512373,710.9297660179673,645.2223632505114,856.2721043637061,0.4758487784953331,2.200747780160488e-06,1.2803248650107292e-05,6.833945024825648e-06,4.328503095704369e-05,1.626462285603479e-05,1.2272508751627097e-05,1.249627888581971,1.4693244277388747e-05,9.112441947214602e-07,2.3970768190471837e-06,4.737303864287966e-07,5.614209049129951e-06,8.13119207355687e-07,3.23402207529904e-05,8.382946767927309e-07,2.575325308750986e-06,3.115082908495764e-05,7.266027457007484e-07,6.28384413884609e-07,1.812886576246788e-06,3.159700574587843e-05,8.542536525168342e-05,1.543580165505201e-05,1.3934641000221909e-06,5.782591971614799e-07,2.9033788087681775e-05,6.456948789600108e-07,3.1399450138264244e-05,6.117759130066747e-05,1.7302943119363991e-06,1.0448186573591589e-05,3.74862778207216e-07,1.04381101071209e-06,2.7661255940291786e-05,2.321187981390743e-05,3.186500595615632e-06,1.050871574936891e-06,5.180264254149252e-05,4.02194250743558e-05,1.3586710100633709e-06,5.884414648277999e-05,0.000182918160313,3.553735340892632e-05,1.965615913593262e-06
82,1,12690202.217310945,559561601.5679637,518743005.8214012,3494725.039638769,143462831.2948888,1344020.188161006,59249649.62023658,1028429.8190919036,150203.59834267164,6140594.136517528,114946.90313251383,23777.981414809376,28201.888654428352,1242160.8240543737,1152026.4640613198,46.00769347350164,128.52074519812354,86.34619301069165,124.98117433928186,211.8445049971738,222.53122813717468,306.66958220690526,206.306976227848,277.37315037664376,1917.1070163262184,434.5027666692319,703.6954462997944,23121.76462195651,22081.135745496584,650.7863503562443,711988903.0932575,16046902.093414947,761.1754360383611,845.7277590292325,166282301.08832157,185825238.5585389,51444577.66703842,57240201.84628692,19675070.976572204,21914821.275194924,1967802.94549864,2198915.367819683,728.6128855788138,803.0120351691135,884.9533278091952,0.1468666741909402,6.179038572628672e-06,4.1712494618041135e-05,8.261394083329723e-06,2.3628576721576777e-05,7.313282716359584e-05,1.3459930567606344e-05,10.17058658046242,1.311503187170362e-05,1.7805926020160784e-06,2.4685608953553465e-06,9.26182378487682e-07,4.384844722322882e-06,9.6621255092699e-07,1.585875741442263e-05,8.472335951043367e-07,2.1671181573618407e-06,3.0093294967966916e-05,4.445409945762225e-07,9.571003910226996e-07,3.588997779935891e-07,4.334530804480437e-05,1.6785099027906788e-05,8.324679254999946e-06,5.169323360996633e-06,2.549380312857686e-06,0.0001155623226221,1.1230770202933688e-06,5.109694904466231e-05,6.26524207728027e-05,1.468976088428212e-06,2.0970859296107388e-05,1.0154885141635105e-06,1.124547657746339e-06,0.0001119317895246,4.618169261612899e-05,2.626203870026077e-06,6.929492346154272e-07,2.8690316579299357e-05,4.657988547270313e-05,2.1434332993374307e-06,9.092773391640115e-05,0.0002222588021192,3.1962548409352066e-05,3.042675160705298e-06
83,1,13687776.066536369,550478790.5966599,527511726.0119216,3782105.015915747,146469455.51389185,1448884.2315534204,58282839.38195431,1605558.2301331544,161937.33660924208,6240239.032296771,179447.34846099553,21268.47970420818,30386.46037719905,1221906.432963838,1170405.0737729876,78.56237020051256,77.64432834001674,64.09655124970179,53.56568515062477,59.81229036685429,44.883608305383554,66.08761248847705,64.20946631358179,58.08728582495028,1804.8424707297968,513.0849873038653,515.1541547371426,22704.56367298069,22076.008443110208,570.4561451443262,721328499.6461542,15844705.765561564,544.4107978465585,692.9305187583441,114130614.05030972,153066148.56633204,42308852.31393292,48798267.69099069,16204416.305611432,18728425.37920016,1350117.5206907326,1811109.0484305904,597.8774275654829,692.3439859251498,723.8506699885397,3.0964967432951305,1.7139094597309076e-06,8.681675483936634e-05,5.592984333292532e-06,2.239303627580644e-05,2.2293324031997386e-05,1.902436284952958e-05,3.382264738437123,9.0750209840726e-06,1.5282011455604873e-06,1.5400942500760474e-06,3.536630873525931e-06,8.490369880733328e-06,9.321814466560454e-07,1.598392751073379e-05,7.941642862378586e-07,1.514341960299871e-06,8.049208077328466e-06,2.2588243872948296e-06,7.176891547949342e-08,1.1194081965662918e-06,4.61068244535192e-06,5.14884213093326e-05,9.561588613672649e-06,2.290691180058014e-07,2.067566216014487e-07,1.050022268690458e-05,1.8004888273603325e-06,8.114715567043238e-05,3.098715758681715e-05,7.578974095910114e-07,4.108250835628006e-06,3.64627536072835e-06,1.4015212577192218e-06,2.3816437551909947e-05,0.0001594539777819,1.6951953946916665e-06,6.41361401253936e-07,3.0417506330998363e-05,0.0001120066351778,1.3437712421878838e-06,4.2808307525261584e-05,0.0002933508039021,4.176962157150359e-05,2.474715462142757e-06
84,1,6660290.511628082,559846731.6414357,518224263.8448595,1860391.213766672,143000489.06507108,705226.6182290524,59275606.57945667,1080033.7354344805,78828.7092303041,6135682.997789277,120756.31480878366,10976.372473020332,14810.725745557207,1242945.7998617706,1150271.2985466667,24.02869356900615,49.3714715518675,114.89551608086894,183.74360655252815,200.27508962626692,217.27678370282783,345.7153783657799,282.14738333190974,270.9049213181344,1920.842293890638,397.3446861709116,541.7557682603873,23143.47259881109,22078.8548275531,608.8809762295818,711295853.4826545,5633.056728957735,776.6279420846354,973.0803198553344,94349827.2173208,106978870.55673335,29547070.09773789,36015121.00848899,11324962.592149315,13772929.994097317,1116492.1154891895,1265880.748186103,500.2723745087803,488.1599433420752,575.6213288171776,0.1396960546985387,3.4832725047081945e-06,5.129198318106617e-05,5.636937538914949e-06,3.686075204879581e-05,1.3059912915691718e-05,2.069404457186867e-05,0.3269239465314025,9.197485412491356e-06,9.764013638939125e-07,2.4183862451042198e-06,7.354215419752752e-07,5.103737605666902e-06,9.393099063565132e-07,2.4921787065412187e-05,8.050609902058013e-07,1.978654272960437e-06,1.359788344872006e-05,7.92883549403386e-07,1.333180924252287e-06,1.136344177406187e-06,5.9403377571970746e-05,5.21360707753556e-05,9.475461200078434e-06,7.970559498828786e-07,1.288290786798531e-06,6.038513984777903e-05,4.472579264773195e-06,0.0002066837467887,3.31558049566001e-05,7.578548259290476e-07,6.142937080952538e-06,8.260001516055589e-06,2.0018950136777067e-06,0.0002780156231689,0.0003746792287402,2.244978929027651e-06,1.0563563109752689e-05,0.0004875717736679,0.0005304803266649,2.8509106373383702e-06,0.0001386381512964,8.671329002578836e-06,4.042855185610351e-06,2.814568671209552e-06
85,1,10737875.183219437,14021975.42128417,515495871.2135008,2965111.260503327,142462480.59206465,1137037.1561448711,1484709.14875905,672542.9184810058,127122.23135864366,6099524.024265443,75152.82834417663,14325.787104053925,23848.97253408508,31125.747949856446,1145483.7766318077,176.8497467108163,96.63554515510268,82.17114782121554,41.54142372029686,43.52165456227962,62.08939304888953,58.0454810773475,47.30560451146536,79.23689078505909,718.2868507734682,466.1199653972993,368.06338076779207,1027.9841047071309,21837.27897821417,480.1976962967959,706509449.356202,191496.36008534467,468.4053768969771,456.6199184742878,141434122.02799433,110775633.42726845,30613975.31466533,37064488.61061901,11728095.098029636,14154696.061820714,1673725.8269922845,1310574.718638425,654.9952464129204,619.8980551179368,710.3802864907735,0.1255390217955883,1.7450414439245643e-06,2.324911273469764e-05,5.797897695268378e-06,3.861674467006529e-05,1.5771778086152714e-05,2.1349251193453616e-05,0.0852834809761663,1.4927156205038036e-05,4.033458057807633e-06,2.9244586892965057e-06,5.117055881845528e-06,7.863454003421526e-06,1.0700441888283092e-06,8.437877785356433e-06,2.709459654489899e-06,3.0632133082205853e-06,2.270892792452107e-05,4.354586727098501e-06,1.254099823356236e-07,3.884094605775696e-07,6.698012763492294e-06,2.41071970152156e-05,1.2253686264953975e-05,9.144641467645956e-07,9.098597988537652e-07,4.181212236357749e-05,2.0707621555037663e-06,0.0001079672510482,2.87939202707845e-06,9.26528215215828e-07,1.3019675296250886e-05,1.4711990351618945e-06,2.20569548101633e-06,2.863176583324136e-05,6.593159348830965e-05,3.9174273615964175e-06,5.741549343164687e-07,2.8178435752518e-05,2.444687783703845e-05,5.417774530610255e-07,3.417050090895877e-05,0.0009973752805792,0.0001376113452266,3.4387455010847363e-06
86,1,9613179.621516423,514719873.8991855,514313514.7225444,2666059.5235208757,141511564.9434015,1017945.940464026,54502264.3425519,689922.3966825341,113800.62310046294,6087084.651287164,77109.04733594587,18880.70630853224,21340.04015490716,1143624.2410622374,1142234.1577096942,46.54894150935665,36.73879735630352,53.26193403071758,34.691974492788404,38.43356919100496,38.54436112444947,34.67869393824825,32.33843173642303,32.62984018839801,3579.280266499756,440.1902279675063,414.630778583111,23130.56387054266,21706.92034926388,458.7685033161727,701183913.5169693,14715395.769680165,537.1981838161279,519.5916659282095,122907192.62478018,142742549.9245493,39451891.27464892,38586435.48306404,15108358.632128678,14693970.446956264,1454329.1536671624,1688793.9323839396,464.3318655258365,445.03927957953846,484.26536909588685,0.4945396537490119,1.7135122526747824e-06,0.0001015674562474,1.0888699003319953e-05,6.040861082518648e-05,3.998882895580789e-05,2.1795210974039248e-05,0.0778677759929797,1.8423088367443916e-05,5.584411437031886e-06,6.416905722052545e-06,1.118302297510599e-05,1.1804175872052784e-05,6.492059880958099e-05,7.878845915516615e-05,5.818491367225331e-05,1.333610178511855e-05,3.199076476316135e-05,1.0158333945903863e-05,2.178847093784418e-07,1.916269930945506e-06,1.0931712786109911e-05,0.0001261888983779,3.108013093649726e-05,3.1686729145637105e-07,3.880511951598452e-07,2.5662840859963827e-05,3.909531008839388e-06,0.0002482519308041,0.0004372794006183,1.191940240959198e-06,6.606715875382813e-06,1.1679454195693472e-06,1.3337388815524806e-06,1.2432303080332206e-05,5.734038078293236e-05,2.3208065502899425e-06,3.1224273459002016e-05,0.0013986894164954,0.0001918579593738,1.5655030972408928e-06,7.486879573876057e-05,1.4071429158281682e-05,6.990253758169371e-06,4.85598937447975e-06
